Profile: Function timing, sorted by time
Date:    Mon Apr 17 22:48:15 2006


Program Statistics
------------------
    Command line at 2006 Apr 17 22:47: LiteEdit
    Total time: 10805.709 millisecond
    Time outside of functions: 8807.145 millisecond
    Call depth: 123
    Total functions: 690
    Total hits: 1975449
    Function coverage: 64.3%
    Overhead Calculated 9
    Overhead Average 9

Module Statistics for liteedit.exe
----------------------------------
    Time in module: 1998.564 millisecond
    Percent of time in module: 100.0%
    Functions in module: 690
    Hits in module: 1975449
    Module function coverage: 64.3%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
     300.178  15.0      301.628  15.1     1491 EditCtrl::GetNumCharsThatFit(char const *,long,long,long &) (editctrl.obj)
     201.176  10.1      238.054  11.9      211 TextHolder::WrapLinesIfNecessary(long,long &,long &,long &,long &,long *,long,long) (editctrl.obj)
     152.626   7.6      411.694  20.6        1 CLiteEditDlg::OnInitDialog(void) (liteeditdlg.obj)
     114.223   5.7      108.719   5.4     2439 EditCtrl::GetLineWidth(long,class EditCtrl::CurDC *) (editctrl.obj)
     113.837   5.7      113.837   5.7      630 GetNumNewLines(class CString const &,long,long) (utility.obj)
     105.463   5.3      106.668   5.3       15 FileToString(class CString const &,bool) (utility.obj)
     101.630   5.1       99.044   5.0      578 WordList<class Ptr<class LangElem> >::AddString(class CString const &,class Ptr<class LangElem> const &) (codecoloring.obj)
      99.228   5.0      182.032   9.1      427 EditCtrl::SetSel(long,long,enum ScrollKinds) (editctrl.obj)
      82.211   4.1      731.887  36.6      212 TextHolder::ModifyText(long,long,class CString const &,bool) (editctrl.obj)
      66.204   3.3       67.779   3.4      213 EditCtrl::UpdateHScroll(void) (editctrl.obj)
      56.615   2.8       55.547   2.8       49 CLiteEditDlg::UpdatePosPane(void) (liteeditdlg.obj)
      49.916   2.5      102.817   5.1       58 EditCtrl::OnPaint(unsigned int,unsigned int,long,int &) (editctrl.obj)
      44.394   2.2       43.914   2.2      618 EditCtrl::CurDC::DrawTextA(int,int,class CString const &) (editctrl.obj)
      37.250   1.9      313.889  15.7      211 EditCtrl::OnPostChange(long,long,long,long,long,long) (editctrl.obj)
      37.216   1.9       26.768   1.3     2212 FindMatchImpl(class StringIterator const &,class CString const &,bool,long,long) (utility.obj)
      30.333   1.5       49.629   2.5      427 EditCtrl::ScrollCaret(enum ScrollKinds) (editctrl.obj)
      30.325   1.5       23.043   1.2      272 EditCtrl::PosFromChar(long) (editctrl.obj)
      28.815   1.4       28.815   1.4        1 StringToFile(class CString const &,class CString const &) (utility.obj)
      28.548   1.4       28.548   1.4       60 Accel::DoPersist(class Persist &) (utility.obj)
      27.666   1.4       26.764   1.3       23 Words::Load(class Persist &) (codecoloring.obj)
      23.482   1.2       23.482   1.2     6439 GetNextToken(class CString const &,long,class CString &) (utility.obj)
      21.759   1.1       39.615   2.0      424 CLiteEditDlg::OnCommand(unsigned int,long) (liteeditdlg.obj)
      17.583   0.9      125.735   6.3      212 EditCtrl::ValidateWidestLine(long,long) (editctrl.obj)
      17.071   0.9       40.869   2.0      423 EditCtrl::NotifyParent(unsigned short) (editctrl.obj)
      14.037   0.7       15.135   0.8       23 EditCtrl::OnNcPaint(unsigned int,unsigned int,long,int &) (editctrl.obj)
      11.160   0.6       11.160   0.6        3 SearchForFile(class CString &) (utility.obj)
      10.216   0.5      748.297  37.4      801 ATL::CWindowImplBaseT<class ATL::CWindow,class ATL::CWinTraits<1442840576,0> >::WindowProc(struct HWND__ *,unsigned int,unsigned int,long) (editctrl.obj)
       9.796   0.5       14.191   0.7       14 CLiteEditDlg::OnTimer(unsigned int) (liteeditdlg.obj)
       9.615   0.5        9.653   0.5     1226 CodeLine::~CodeLine(void) (codecoloring.obj)
       9.610   0.5        9.610   0.5      735 CLiteEditDlg::PreTranslateMessage(struct tagMSG *) (liteeditdlg.obj)
       9.248   0.5       18.819   0.9      226 EditCtrl::SetFirstVisibleLine(long) (editctrl.obj)
       8.960   0.4        8.960   0.4     1150 EditCtrl::GetClientHeight(void) (editctrl.obj)
       7.292   0.4        7.292   0.4       24 FileExists(class CString const &) (utility.obj)
       7.262   0.4        7.262   0.4      212 FindMenuItemPosById(struct HMENU__ *,unsigned int) (utility.obj)
       7.083   0.4        3.546   0.2      244 ParserTree<class Ptr<class LangElem> >::AddString(class CString const &,class Ptr<class LangElem> const &) (codecoloring.obj)
       6.311   0.3        6.308   0.3        7 CLiteEditDlg::UpdateTitle(void) (liteeditdlg.obj)
       6.084   0.3       64.564   3.2        1 CLiteEditDlg::OnDestroy(void) (liteeditdlg.obj)
       5.474   0.3       12.736   0.6      212 CLiteEditDlg::ProcessDynamicCommand(unsigned int) (liteeditdlg.obj)
       5.319   0.3        5.315   0.3      211 CLiteEditDlg::OnEditChange(void) (liteeditdlg.obj)
       4.966   0.2        4.966   0.2     3243 GetPrevWordPos(char const *,long,bool) (utility.obj)
       4.904   0.2        4.904   0.2       14 GetFileModifyTime(class CString const &) (utility.obj)
       3.651   0.2        4.618   0.2        3 CLiteEditDlg::ResizeControls(void) (liteeditdlg.obj)
       3.414   0.2        3.414   0.2      211 EditCtrl::GetControlWidth(void) (editctrl.obj)
       3.306   0.2        3.306   0.2     1223 EditCtrl::GetTextRange(long,long) (editctrl.obj)
       3.257   0.2        3.257   0.2      208 CharToStr(char) (editctrl.obj)
       3.130   0.2        3.130   0.2      848 std::vector<long,class std::allocator<long> >::insert(long *,unsigned int,long const &) (editctrl.obj)
       3.045   0.2        3.045   0.2     1068 EditCtrl::GetClientWidth(void) (editctrl.obj)
       2.891   0.1      130.245   6.5       13 Language::DoPersist(class Persist &) (codecoloring.obj)
       2.744   0.1        2.872   0.1       10 EditCtrl::UpdateVScroll(void) (editctrl.obj)
       2.630   0.1        2.630   0.1     1013 TextHolder::NewLineData(void) (editctrl.obj)
       2.165   0.1        2.165   0.1     1321 FindOneOf(class CString const &,class CString const &,long) (utility.obj)
       2.040   0.1        2.040   0.1       58 EditCtrl::OnEraseBkGnd(unsigned int,unsigned int,long,int &) (editctrl.obj)
       2.034   0.1        8.010   0.4     1013 LineData::`scalar deleting destructor'(unsigned int) (editctrl.obj)
       2.034   0.1        8.010   0.4     1013 LineData::`vector deleting destructor'(unsigned int) (editctrl.obj)
       1.886   0.1        3.653   0.2        4 AccelTable::DecorateMenu(struct HMENU__ *) (utility.obj)
       1.835   0.1        1.810   0.1        1 FindAllFiles(class CString const &,class StringVector &,bool) (utility.obj)
       1.835   0.1        1.835   0.1        2 LoadSubMenu(int,int) (utility.obj)
       1.798   0.1        1.798   0.1      126 KeyToString(unsigned char) (utility.obj)
       1.724   0.1      141.942   7.1        2 CLiteEditDlg::LoadFile(class CString const &,bool) (liteeditdlg.obj)
       1.705   0.1        1.737   0.1        8 TokenColors::DoPersist(class Persist &) (codecoloring.obj)
       1.387   0.1        1.483   0.1        1 CLiteEditDlg::CLiteEditDlg(class LiteEditCommandLineInfo const &,class CWnd *) (liteeditdlg.obj)
       1.206   0.1        1.477   0.1       24 Range::Load(class Persist &) (codecoloring.obj)
       1.204   0.1        1.204   0.1       15 ConvertAnyToLF(char *,char const *) (utility.obj)
       1.193   0.1        1.193   0.1        6 EditCtrl::GetTextMetricsA(struct tagTEXTMETRICA &) (editctrl.obj)
       1.143   0.1      627.408  31.4      209 EditCtrl::OnChar(unsigned int,unsigned int,long,int &) (editctrl.obj)
       1.045   0.1        1.045   0.1      180 std::vector<class CString,class std::allocator<class CString> >::_Destroy(class CString *,class CString *) (codecoloring.obj)
       0.976   0.0        0.976   0.0        1 GetProgramFilesPath(void) (utility.obj)
       0.927   0.0        0.927   0.0      654 std::fill(class CString *,class CString *,class CString const &) (codecoloring.obj)
       0.908   0.0        0.908   0.0      632 CLiteEditDlg::GetMessageMap(void) (liteeditdlg.obj)
       0.830   0.0        1.267   0.1      171 std::deque<class Ptr<class Range const >,class std::allocator<class Ptr<class Range const > > >::push_back(class Ptr<class Range const > const &) (codecoloring.obj)
       0.804   0.0        0.804   0.0      418 ReverseFindOneOf(class CString const &,class CString const &,long) (utility.obj)
       0.785   0.0        0.785   0.0       52 Persist::PersistNumberImpl(class CString const &,long &) (codecoloring.obj)
       0.771   0.0        0.771   0.0      209 std::use_facet(class std::locale const &,class std::ctype<char> const *,bool) (editctrl.obj)
       0.715   0.0        0.000   0.0      538 EditCtrl::FindLineIndex(long,long,long) (editctrl.obj)
       0.665   0.0        0.665   0.0      211 EditCtrl::OnKeyUp(unsigned int,unsigned int,long,int &) (editctrl.obj)
       0.585   0.0        0.585   0.0       81 std::deque<class Ptr<class Range const >,class std::allocator<class Ptr<class Range const > > >::pop_back(void) (codecoloring.obj)
       0.581   0.0       13.478   0.7       20 EditCtrl::InvalidateGutter(void) (editctrl.obj)
       0.562   0.0        0.562   0.0       88 std::deque<class Ptr<class Range const >,class std::allocator<class Ptr<class Range const > > >::_Freeback(void) (codecoloring.obj)
       0.558   0.0        0.558   0.0      172 std::_Construct(class Ptr<class Range const > *,class Ptr<class Range const > const &) (codecoloring.obj)
       0.543   0.0        1.602   0.1        1 EditCtrl::Create(struct HWND__ *,struct tagRECT &,unsigned long,unsigned long,unsigned int,class Ptr<class Language>,class Ptr<class TokenColors>) (editctrl.obj)
       0.515   0.0        0.000   0.0      156 ParserTree<enum Range::RangeMarkers>::FindElement(class CString const &,long,bool,enum Range::RangeMarkers &,long &,long &) (codecoloring.obj)
       0.503   0.0        0.502   0.0     1226 std::deque<class Ptr<class Range const >,class std::allocator<class Ptr<class Range const > > >::deque<class Ptr<class Range const >,class std::allocator<class Ptr<class Range const > > >(class std::deque<class Ptr<class Range const >,class std::allocator<class Ptr<class Range const > > > const &) (editctrl.obj)
       0.486   0.0        0.486   0.0       23 Words::~Words(void) (codecoloring.obj)
       0.363   0.0        0.407   0.0     2452 Context::Context(class Context const &) (codecoloring.obj)
       0.360   0.0        0.360   0.0      465 std::_Construct(struct UndoItem *,struct UndoItem const &) (editctrl.obj)
       0.354   0.0        0.354   0.0       11 RestOfLine::Load(class Persist &) (codecoloring.obj)
       0.344   0.0        0.102   0.0       38 ParserTree<enum Range::RangeMarkers>::AddString(class CString const &,enum Range::RangeMarkers const &) (codecoloring.obj)
       0.322   0.0        2.681   0.1      211 EditCtrl::OnKeyDown(unsigned int,unsigned int,long,int &) (editctrl.obj)
       0.318   0.0        0.318   0.0        4 GetModulePath(void) (utility.obj)
       0.309   0.0        0.934   0.0        3 EditCtrl::CreateCaret(void) (editctrl.obj)
       0.256   0.0        0.256   0.0        1 ATL::AtlModuleRegisterWndClassInfoA(struct ATL::_ATL_MODULE *,struct _ATL_WNDCLASSINFOA *,long (**)(struct HWND__ *,unsigned int,unsigned int,long)) (editctrl.obj)
       0.234   0.0        0.234   0.0      211 GetKeyModifiers(void) (utility.obj)
       0.233   0.0        0.229   0.0        2 EditCtrl::OnKillFocus(unsigned int,unsigned int,long,int &) (editctrl.obj)
       0.220   0.0        0.220   0.0        1 EditCtrl::OnSetCursor(unsigned int,unsigned int,long,int &) (editctrl.obj)
       0.199   0.0        1.661   0.1        1 CLiteEditDlg::BuildToolsMenu(void) (liteeditdlg.obj)
       0.180   0.0        0.186   0.0        1 _$E203 (utility.obj)
       0.172   0.0        0.172   0.0     3604 std::_Construct(class CString *,class CString const &) (codecoloring.obj)
